38	Stauthra Priya_Dwija	SGXYNS	SNYXGRS
3	Bhavajapriya_Dwija	SGYXDNS	SNDXYGS
3	Bherikarnika_Dwija	SRYXDNDS	SNDXYGRS
3	Bhinna Panchamam_Dwija	SRYDNS	SNDXYGRS
3	Chandhanagandhi_Dwija	SRGXDNS	SNDXGRS
3	Chayagowla_Dwija	SRGRYXDNS	SDNXYGRS
3	Chayavela_Dwija	SRGRYXDNS	SNDXYGRS
3	Ganalalitha_Dwija	SGYXDNS	SNDXYGRS
3	Ganasamavarali_Dwija	SRYXDNS	SNDXYGRS
3	Girikarnika_Dwija	SRYXDNS	SNDXYGRS
3	Kurandalochani_Dwija	SRGYXNS	SNXYGRS
3	Lalitha thodi_Dwija	SRGYXS	SNDXYGRS
3	Madhuranjani_Dwija	SRGXDNS	SNDXYGRS
3	Mangala Gowri_Dwija	SYXDNS	SNXDYGRS
3	Maathuranjani_Dwija	SRGXDNS	SNDXYGRS
3	Nadhalalitha_Dwija	SRGYXDNS	SDXYGRS
3	Namavarali_Dwija	SRYXDNS	SNDXYGRS
3	Purva Varali_Dwija	SRYXDS	SNDXYGRS
3	Saranga lalitha_Dwija	SRGYRYXNS	SNDXYRS
3	Sri Binnapanchamam_Dwija	SGYXDNS	SNDXYGRS
3	Suka Ranjani_Dwija	SRGXDNSDS	SNDXYGRS
3	Suratimallaru_Dwija	SRYXNS	SNDXYGRS
3	Thavi_Dwija	SGXDNS	SNDXGS
3	Varavarnini_Dwija	SYRGYXS	SYRGYXS
39	Adi Panchamam_Dwija	SGRGXYD	NDYS
39	Adidesya_Dwija	SRGXYNS	SNDYXGRS
39	Amritha Rakshani_Dwija	SRGXYDNYS	SNDYXGRS
39	Amritha Varshani_Dwija	SRGXYDNYS	SNYDXGRS
39	Anangadhari_Dwija	SRGRXYNDNS	SNYDXGXRS
39	Asangadhari_Dwija	SRGRXYNDNS	SNYDXGXRS
39	Bhoga Dhwaja_Dwija	SRGXYDNS	SDYXRS
39	Bhudesa Priya_Dwija	SGXYDNS	SNDYXGS
39	Bhupala Panchamam_Dwija	SGRGYXDS	SYDXSRS
39	Dakka_Dwija	SGXYXDNS	SNDYXGRS
39	Dhali Varali_Dwija	SGRGXYDNS	SNDYXGGRS
39	Eka Swarupi_Dwija	SRGXGRYND	NYDYS
39	Girisa Priya_Dwija	SRGXYNS	SNYXGRS
39	Hamsa Neelambari_Dwija	SRGXDNS	SNYDXGRS
39	Hara Bhushani_Dwija	SGXYNS	SNDXGS
39	Ilakanti_Dwija	SXGXYDNS	SNDYGRXGS
39	Inavardhini_Dwija	SRGXYDS	SNDYXGS
39	Jala Sugandhi_Dwija	SRGXYDS	SDYXGRS
39	Jeenavalli_Dwija	SGRGXYDNDS	SNDYXGRS
39	Kalyana Gowri_Dwija	SRGRXYDNS	SDYGRS
39	Kurinji Vijayam_Dwija	SGRGYDNS	SRXGRXYDS
39	Naga Bhogi_Dwija	SYXYDNS	SYXYDNS
39	Naga Gantana_Dwija	SRGXPDN	SGRGXNDS
39	Naga Kokila_Dwija	SRGRGXYNS	SNYDNDYX
39	Natana Velavali_Dwija	SRXYDNS	SNYXGRS
39	Raga Bhogi_Dwija	SRGXYDN	DYXGRSND
39	Sabadyadi_Dwija	SRXGRYDNS	SNYDXRGRS
39	Soka Bimba_Dwija	SGXYNDS	SNYXGRGS
39	Suddha Sikamani_Dwija	SRGXYDNS	SDNYXRGRS
39	Suka Mandara_Dwija	SRXYDS	SNDYXGRS
39	Thanukirthi_Dwija	SRXYNS	SNDYXGRS
39	Tharangini_Dwija	SRXGRXY	DNDS
39	Varali_Dwija	SGRGXYDNS	SNDYXGRS
39	Vasukari_Dwija	SRGXYDNS	SNDXGS
39	Vigna Ranjitha_Dwija	SRXGXYDS	SDXGRS
39	Vijaya Kokila_Dwija	SRGXYDS	SNDYXGRS
39	Yami_Dwija	SRXYNS	SNYXRS
4	Bhuvaneswari_Dwija	SRGYXDS	SDXYGRS
4	Himavaluka_Dwija	SGYXDS	SDXYGS
4	Indusheethala_Dwija	SRGYXDNDS	SDNXYGRS
4	Kayajapriya_Dwija	SRGXDNS	SNDXGRS
4	Leelaranjani_Dwija	SYRGYXS	SNDXYGRS
4	Mandamari_Dwija	SRYXNS	SNDXYGRS
4	Pratheethi_Dwija	SGYXDNS	SNDXYGS
4	Sugathri_Dwija	SYXDNS	SDXYGRS
4	Swethambari_Dwija	SRGYXYDNS	SNXYGRS
4	Thamasvini_Dwija	SRGXDS	SDXGRS
4	Varithae_Dwija	SGXDNS	SNDXGS
4	Vanamali_Dwija	SRGXDNS	SNXYRS
4	Vanali_Dwija	SRYXDNS	SDXYRS
4	Vallika_Dwija	SRGXNS	SNXGRS
4	Vitapi_Dwija	SRYXDS	SDXYRS
40	Bahali_Dwija	SRGRGYNDS	SNDXGRS
40	Divyamathi_Dwija	SRGXYDYNS	SNDYXGRS
40	Dhivyambari_Dwija	SGRGXYDYNS	SNDYXGRS
40	Divya Kunthala_Dwija	SRGXYDYNS	SNDYXGRS
40	Gagana Gandhari_Dwija	SRGRXYNDNS	SNDYXGRS
40	Mallikamodha_Dwija	SGXYDNS	SNDYXGS
40	Nabomani_Dwija	SRGRXYS	SNDYXGRS
40	Nagonjini_Dwija	SRGXYXDNS	SNDYXGXRS
40	Navarasa_Dwija	SRXGXYDNS	SNDYXGYXR
40	Navarasa Kunthala_Dwija	SXYDNS	SNDYDXGRS
40	Nishada Priya_Dwija	SRGXYNDS	SNYXGRS
40	Pahali_Dwija	SRGRGYNDS	SNDXGRS
40	Savithri_Dwija	SGXYDS	SDYXGS
40	Sindhunattakurinji_Dwija	SRGXDNDS	SNDYXGRS
40	Soma Gantanam_Dwija	SRGXNDNS	SNYDXGRS
40	Subhushani_Dwija	SRSXYDNDS	SDNYXRS
40	Sughoshani_Dwija	SXYDNDS	SNDYXRXS
40	Suka Neelambari_Dwija	SRGXYDS	SNDYXGRS
40	Vallikakila_Dwija	SRGXYDNS	SNDYXDXGRS
40	Visiambari_Dwija	SRXYXGX	SNDYXGXRS
5	Bhoopala Manohari_Dwija	SGYXDNS	SNDXYGS
5	Chitramani_Dwija	SRYXDNS	SNDXYGRS
5	Ghanashyamalangi_Dwija	SGYXDNXSS	SNDXYGRS
5	Kaumathi_Dwija	SRGXDNS	SDXGRS
5	Meenalochani_Dwija	SRGYXDNXS	SNDYGRS
5	Rasavarali_Dwija	SRGYXDNDS	SNDXYGRS
5	Saaghu_Dwija	SGXDNS	SNDXGS
5	Saarika_Dwija	SRGXNS	SNXGRS
41	Adivasu_Dwija	SRGXYXDNS	NDXGS
41	Bhogini_Dwija	SGXYDNS	SNDYXGS
41	Chandra Jyothi_Dwija	SRGXYDS	SDYXGRS
41	Dhaulika_Dwija	SXGXYNS	SNYXGRS
41	Hamsa Rasali_Dwija	SRGXDYDNS	SNDYXGS
41	Hema Pingala_Dwija	SNSRGXND	NYS
41	Kumbini_Dwija	SGRGXYNDNS	SNYXGRS
41	Kunthala Bhogi_Dwija	SRGXDYNS	SNDNXGRS
41	Mukthavali_Dwija	SGRGXYDNS	SNYDYXYGRS
41	Pithambari_Dwija	SRGRXYDNS	SNDYXGRS
41	Pithrambari_Dwija	SRGRXYDNS	SNDYXGRS
41	Prabhavali_Dwija	SRXYDNS	SNDXYXRGRS
41	Prabhavati_Dwija	SRXYDNS	SNDXYXRGRS
41	Pratapa_Dwija	SGXYDNS	SNDYXGRS
41	Pratapa Varali_Dwija	SRXYS	SDYXGRS
41	Prati Madhyamam_Dwija	SRXYDS	SDYXGRS
41	Punnaga Varali_Dwija	SRGXYDN	NDYXGRSN
41	Purna Chandrika_Dwija	SRGXYDYS	SNYDYXGXRS
41	Purna Gaula_Dwija	SRXGRXY	NDNS
41	Purna Lalitha_Dwija	SRGRXYS	SNDYXGRS
41	Purna Panchamam_Dwija	SRGXYD	DYXGRS
41	Purva Kalyani_Dwija	SRGXYDNDS	SNDYXRS
41	Purvi_Dwija	SRGYDNDS	SNDYXDXGRS
41	Puttari_Dwija	SGXYDNS	SNDXGS
41	Rakthi Mathi_Dwija	SGXYXDNS	SDYXYGRS
41	Rudra kesari_Dwija	SRGYNDS	SNDYXGRS
41	Sarpanthiri_Dwija	SRXGXDNS	SNDYXGRS
41	Somakirani_Dwija	SRXYDS	SDYXRS
41	Sri Murthi_Dwija	SRGXYDS	SNDYXGRS
41	Suddha Girvani_Dwija	SRGXYDNS	SDYXGRS
41	Suka Pavani_Dwija	SRSYXDYS	SNSDYXGRS
41	Syama Neelambari_Dwija	SRGXYDNS	SDNDXGRS
41	Veera Vahini_Dwija	SRXYDNS	SNDYXGRS
41	Vijaya Sri_Dwija	SGRGXYNS	SNYXGRS
41	Yuddhevika_Dwija	SRSGXYDNS	SDYXRGRS
6	Chayanarayani_Dwija	SXYXDNS	SNDNXYGRS
6	Desyanarayani_Dwija	SRGYXNS	SNDNXYRS
6	Desyasurati_Dwija	SYRGYXDN	XYGRSNS
6	Easwari_Dwija	SRGYXDS	SDXYGRS
6	Gnanaswarupini_Dwija	SRGXDS	SDXGRS
6	Gowlamalavi_Dwija	SRGYXDNXNS	SXDNXYGRS
6	Kamalapathi_Dwija	SGXDNS	SNDXGS
6	Kashmira_Dwija	SRGXDNS	SNDXGRS
6	Mahila_Dwija	SGYXDNS	SNDXYGS
6	Sahyaja_Dwija	SGYXDS	SDXYGS
6	Sindhumalavi_Dwija	SRGYXDNXNS	SNXYRS
6	Srimalavi_Dwija	SRGYXNDNXS	SXYGRS
6	Srungarini_Dwija	SRGYXS	SNDXYGRS
6	Sringaramani_Dwija	SRGYXNS	SNDXYGRS
6	Thilakaprakasini_Dwija	SRGYXDNS	SNXYGRS
6	Vibhavari_Dwija	SRYXDS	SDXYRS
42	Ananda Bhogi_Dwija	SRGXYNDN	DYXGRSN
42	Chandra Prabha_Dwija	SRGXYDS	SDYXGRS
42	Gandarvam_Dwija	XYDNSRG	RSNYXYDNS
42	Gantaravam_Dwija	XYDNSRGX	YGRS
42	Gopathi_Dwija	SRGXYDN	YXRGRS
42	Hamsa Deeparam_Dwija	SRGXYNYS	SNYDNYXGRS
42	Hamsa Velavali_Dwija	SRGXYDYNS	SNYXGRS
42	Haraenapi_Dwija	SGXYDS	SDYXGS
42	Hindu Kirvani_Dwija	SRGXYS	SNYDNYXGRS
42	Indu Kirvani_Dwija	SRGXDS	SNYDNYXGRS
42	Jagan Gana_Dwija	SRGXYNDNS	SNYXRGXRS
42	Jwalika_Dwija	SRGXYNS	SNDYXGRS
42	Lalithadeepakam_Dwija	SRGXYDNS	SNDNYXGRS
42	Marthanda Priya_Dwija	SGXYDNS	SNDYXGS
42	Maruva Gaula_Dwija	SRGYXDNS	SNDYXGRS
42	Maruva Lalitha_Dwija	YDNSRGXY	YXGRSNY
42	Mecha Saveri_Dwija	SRXYNS	SNYXGRS
42	Neela Suri_Dwija	SRGYDS	SNDYXGRS
42	Raghu Leela_Dwija	SXRYXGXY	SNDNYXGX
42	Ravi Kriya_Dwija	SGRGXYNDNS	SNYXGRS
42	Rishabha Vahini_Dwija	SRGXYDS	SNYDXGRS
42	Saraswati Ranjani_Dwija	SRXYDS	SDYXRS
42	Thoomala_Dwija	SRGXDN	YXRGRS
42	Kanaka Varshini_Dwija	SRXGRDNS	SNDYXGRS
42	Kanaka Vasantham_Dwija	SGXYNDS	SNDXGS
7	Bhama Gaula_Dwija	DSRGYXDN	DXYGRSNDX
7	Bhanu Gaula_Dwija	DSRGYXDN	DXYGRSNDX
7	Bhoga Ranjani_Dwija	SRGYXDS	SNDXYGRS
7	Chinthamani_Dwija	SRGYSYXDNS	SDNXYGRS
7	Chirandi_Dwija	SRGXDNS	SNDXGRS
7	Gowla Chandrika_Dwija	SRYXDS	SNDXGRS
7	Hamsa Nandana_Dwija	SRGYXS	SXYGRS
7	Hamsa Nandi_Dwija	SRGYXS	SXYGRS
7	Isa Gowla_Dwija	SYGYXDNS	SDXDYGRS
7	Karathoya_Dwija	SRGYXNS	SNXYGRS
7	Kala Saveri_Dwija	SRGYXDNS	SNDXYGRS
7	Malini_Dwija	SRGYXS	SNDYGRS
7	Margini_Dwija	SRGYXS	SNDYGRS
7	Raja Ranjini_Dwija	SRGXNS	SNXGRS
7	Saindava Gowla_Dwija	SRGYXDNS	SNDYGYRS
7	Saindava Gowri_Dwija	SRGYXDNS	SNDYGYRS
7	Senapathi_Dwija	SRGYXNS	SNDXDYGRS
7	Shashi Manjari_Dwija	SGYXDNS	SNDXGRS
7	Sindhu Gowri_Dwija	SGRGYXS	SDXYGRS
7	Sindhu Mukhari_Dwija	SGRGYXS	SDXYGRS
7	Swarna Malli_Dwija	SGYXDNS	SNDXYGRS
7	Vasantha Gowla_Dwija	SRGYXDNS	SNDXYGRS
7	Veetika_Dwija	SGYXNS	SNXYGS
43	Anjanavati_Dwija	SRGXYDS	SDYXGRS
43	Devakeernava_Dwija	SRXYNDNS	SNDYXGRGS
43	Devamalaka_Dwija	SGXYNS	SNYDYXGRS
43	Ganavarshini_Dwija	SRXGRDNS	SNDYXGRS
43	Geervani_Dwija	SRGRXGXYN	YNDS
43	Gopikabaranam_Dwija	SRGXYNS	SNYXGRS
43	Jayavelavali_Dwija	SRGXDYDNS	SNDXGRS
43	Kalavasantham_Dwija	SGXYDNS	SNYXGS
43	Kalika Vasantham_Dwija	SGXYDNS	SNYXRS
43	Kanaka Vasantika_Dwija	SGXYDNDS	SNDXGS
43	Kokila Deeptham_Dwija	SRGXYDS	SNDXGRS
43	Kokila Keeravani_Dwija	SRGXYDS	SNXGRS
43	Kothmari_Dwija	SRXYDS	SNDYXGRS
43	Lasya Priya_Dwija	SRGXYS	SYXGRS
43	Mahathi_Dwija	SGXYDNS	SNDYXGS
43	Mechakambhoji_Dwija	SRGXDNS	SNYDXGRS
43	Nandimuka_Dwija	SRGXDNS	SRXYDNS
43	Parisuddha_Dwija	SRGXNDNS	SNDYXGRS
43	Peethambari_Dwija	SRXYDNS	SNDYXGS
43	Sinjini_Dwija	SGXYNS	SNYXGS
43	Sama Swaravali_Dwija	SRGXYNDS	SDYDXGRS
43	Suvarna Deepakam_Dwija	SRGXYDS	SDYXGRS
43	Thara Jyothi_Dwija	SRGXYDNS	SDYXRS
43	Vijaya Bhushavali_Dwija	SRGXYXYS	SNDYXGRS
8	Amritha Dhanyasi_Dwija	SRGYXNS	SNXYGRS
8	Ambikai Priyan_Dwija	SRGXDNS	SNDYGRS
8	Ananda Guhan_Dwija	SRGXDS	SNDXYGRS
8	Asaveri Thodi_Dwija	SRYXDNS	SNDXYGRS
8	Bhadra Todi_Dwija	SRGYDS	SNDXGS
8	Bharathi_Dwija	SRGYXDNS	SNXYGRS
8	Bhaskaran_Dwija	SRGXNS	SNXGRS
8	Bhishmavali_Dwija	SGRGYDXNDS	SNDGRS
8	Chandrika Thodi_Dwija	SGYXDS	SDXYGS
8	Chandra Kantha_Dwija	SRGYXDNS	SXDNDX
8	Chandrika Gowla_Dwija	SRGYXDS	SDXYRS
8	Chaya Bauli_Dwija	SRGYSXYDNS	SNXDYGRS
8	Desiya Bangala_Dwija	SRGYXDNS	SDXYGRS
8	Desiya Thodi_Dwija	SGYXDNS	SNDXGYRS
8	Dhanyasi_Dwija	SGYXNS	SNDXYGRS
8	Dhavala Kesari_Dwija	SRGYXDNS	SNXYGS
8	Dheera Varali_Dwija	SGYDS	SNDXYGRS
8	Dhivyamavathi_Dwija	SGYXDNS	SNDXYGS
8	Gambhira Vasantha_Dwija	SYGYRGY	XNDNXDNS
8	Gnanamani_Dwija	SGYXDNS	SNDYGS
8	Gomurthikam_Dwija	SRGYXNDS	SNDXYGRS
8	Himangi_Dwija	SRGYXDNDS	SNXDYGRS
8	Hiranya Lalitha_Dwija	SGRGYXNS	SDXYGRS
8	Indu Saranganata_Dwija	SRGYXYDNS	SDXYGRS
8	Jana Thodi_Dwija	SRGYXDNS	SNDXYGRS
8	Kalahamsa Gamini_Dwija	SRGYXNS	SNXYGRS
8	Kanaka Mandana_Dwija	SRGYXDNS	SDXYXGRS
8	Kashyapi_Dwija	SRGXDNS	SNDXGRS
8	Khadga Dharini_Dwija	SRXDNS	SNDXRS
8	Khantha Dhanyasi_Dwija	SGYXNS	SNDXNXYGRS
8	Kshanika_Dwija	SGYXDS	SDXYGS
8	Kujhan_Dwija	SGXNS	SNDXYGRS
8	Madhupathi_Dwija	SGXDS	SDXGS
8	Makara Nandana Priya_Dwija	SRYXDNS	SNXYGS
8	Maha Sukavathi_Dwija	SRGYXNS	SNDYGS
8	Malarone_Dwija	SGYXDS	SNDXYGRS
8	Maudha Dhanyasi_Dwija	SGYXNS	SNDXYXNXYG
8	Mrigakshi_Dwija	SGYXNS	SRGYNS
8	Nadha Giri_Dwija	SRGYXNS	SNXYGRS
8	Nadha Tali_Dwija	SRGYNS	SNDXYGRS
8	Nagamandalam_Dwija	SRGYNS	SRGYXNS
8	Nisakaran_Dwija	SRYXDS	SDXYRS
8	Parithi_Dwija	SRYXNS	SNXYRS
8	Prabhu Priya_Dwija	SGYXDS	SDXYGS
8	Punnaga Thodi_Dwija	NDNSRGYXDN	DXYGRSNDNS
8	Raegupthi_Dwija	SRGXDS	SDXGXGRS
8	Rajathavali_Dwija	SRGYXDNS	SNDYGXRS
8	Rajachintamani_Dwija	SRYXNS	SNDYGRS
8	Rambhavali_Dwija	SRYXDS	SNXYGRYS
8	Rasa Prathapa_Dwija	SRGYNS	SNDXYGRS
8	Ravana Priya_Dwija	SRGYXDNS	SDXYGS
8	Rengathodi_Dwija	SGYXDNS	SNDXYGRS
8	Rukmangi_Dwija	SRGXNS	SNXGRS
8	Saka Tholarava_Dwija	SRYXDS	SNDNXYGRS
8	Sarathi Gowla_Dwija	NSRGYXDNS	SNXYGRS
8	Shaka Mukhi_Dwija	SRYGYDNS	SNDXYRYGS
8	Shardola rava_Dwija	SRYXDS	SNDNXYGRS
8	Sivanandam_Dwija	SRGYXDNS	SNXYRS
8	Sindhu Saveri_Dwija	SRYXDS	SNXGS
8	Somurthika_Dwija	SRGYXNDS	SNDXYGRS
8	Suddha Maruva_Dwija	SGYXDS	SDXYRGRS
8	Suddha Samantham_Dwija	DSRYXD	DXYGRSDS
8	Suddha Seemanthi_Dwija	SRGYXDS	SDXYGRS
8	Sukra Vardhana_Dwija	SRGYDNS	SNDNXDXY
8	Swarna Mallika_Dwija	SGYXDNS	SNDXYGRS
8	Sravana Mallika_Dwija	SGYXDNS	SNDXYGRS
8	Tharanga_Dwija	SGXDNS	SNDXGS
8	Vakkal_Dwija	SRYXDNS	SNDXYRS
8	Vajrahasitha_Dwija	SRGYXDNS	SNDXYRS
8	Vali Thodi_Dwija	SRGYXDNS	SDXGRS
8	Vasantha Leelavati_Dwija	SRYXNS	SNDYGRS
8	Vasantha Srimani_Dwija	SGYXNS	SNDYGRS
8	Veeravarali_Dwija	SRYDS	SNDXYGRS
44	Amboruha_Dwija	SRGYDNS	SNYDXGRS
44	Annavaridhi_Dwija	SRXYNS	SNYXRS
44	Bhavukadhayini_Dwija	SGXYDNS	SNDYXGS
44	Bhikara Goshini_Dwija	SRGXYDNS	SNDXYXGRS
44	Bhinna Herali_Dwija	SXYDNDS	SNDYXGRS
44	Bhoga Saveri_Dwija	SRXYDN	DYXGRS
44	Dhavala Sarasiruha_Dwija	SRGXDYNS	SNDXGRS
44	Halayudha Priya_Dwija	SGXYDS	SDYXGS
44	Kanchanavathi_Dwija	SRGXYNS	SNYXGRS
44	Kannada Deepara_Dwija	SRGXDNS	SNDYDXGRS
44	Kala Murthi_Dwija	SRGXDNS	NSGRGXYS
44	Malathi Priya_Dwija	SRGXYDNDS	SNDYXGRS
44	Maragadha Prabha_Dwija	SRXYDNS	SNDYXGRS
44	Mayura Dhwani_Dwija	SRGXYDNS	SDNDYXYGRS
44	Mecha Bangala_Dwija	SRGXYNS	SNDYXGRS
44	Nadharupini_Dwija	SRGXYNS	SGRGXYDNS
44	Parandaman_Dwija	SRXYDS	SDYXRS
44	Raja Saranga_Dwija	SRGXYDNS	SNDYXRGXRS
44	Rohana Kalyani_Dwija	SGXDNS	SNDYXGRS
44	Samantha Maruva_Dwija	SRGXDNS	SNDYXGRS
44	Samantha Velavali_Dwija	SRGXDYDS	SDNYXGRS
44	Saravardhini_Dwija	SRGXDYDNS	SNYDYXGRS
44	Thava Sarasiruham_Dwija	SRGXDYNS	SNDXGRS
44	Vallavan_Dwija	SRGXYDS	SNDNYXGXRS
9	Bhagesri Bahar_Dwija	SRGYXNS	SNSNXYGRS
9	Bhargavi_Dwija	SGYXDNS	SNDXYGS
9	Bhauman_Dwija	SRYXDS	SNXYGS
9	Bhoga Varali_Dwija	SRGYXNS	SNXYGRS
9	Bhinna Shadjam_Dwija	SRGRXYXNS	SDXYGRS
9	Bhoopalam_Dwija	SRGXDS	SDXGRS
9	Deshyandhali_Dwija	SRGYXNDS	SDXYGRS
9	Desika Rudri_Dwija	SYRGYXNS	SNXDYGRS
9	Devi_Dwija	SGYXDNS	SNDYGRS
9	Dhairya Mukhi_Dwija	SRGYXDS	SNXYXRGRS
9	Dhowmya Raga_Dwija	SRGYXDS	SNDXYGRS
